"tract_id","pop_h1","pop_h2","pop_h3","pop_qty"
"06001421400","White","White","P0020005",1255
"06001421400","AABlk","AABlk","P0020006",18
"06001421400","Other","NatAm","P0020007",0
"06001421400","AsnPI","Asian","P0020008",168
"06001421400","AsnPI","PcIsl","P0020009",1
"06001421400","Other","Other","P0020010",16
"06001421400","Other","Multi","P0020011",107
"06001421700","HspLt","HspLt","P0020002",270.999999999999
"06001421700","White","White","P0020005",2056.99999999999
"06001421700","AABlk","AABlk","P0020006",94.9999999999998
"06001421700","Other","NatAm","P0020007",0
"06001421700","AsnPI","Asian","P0020008",658.999999999998
"06001421700","AsnPI","PcIsl","P0020009",3.99999999999999
"06001421700","Other","Other","P0020010",15
"06001421700","Other","Multi","P0020011",284.999999999999
"06001421800","HspLt","HspLt","P0020002",133.999999999997
"06001421800","White","White","P0020005",1449.99999999996
"06001421800","AABlk","AABlk","P0020006",56.9999999999986
"06001421800","Other","NatAm","P0020007",1.99999999999995
"06001421800","AsnPI","Asian","P0020008",251.999999999994
"06001421800","AsnPI","PcIsl","P0020009",2.99999999999992
"06001421800","Other","Other","P0020010",16.9999999999996
"06001421800","Other","Multi","P0020011",194.999999999995
"06001421900","HspLt","HspLt","P0020002",393.999999999998
"06001421900","White","White","P0020005",2280.99999999999
"06001421900","AABlk","AABlk","P0020006",257.999999999999
"06001421900","Other","NatAm","P0020007",2.99999999999998
"06001421900","AsnPI","Asian","P0020008",600.999999999997
"06001421900","AsnPI","PcIsl","P0020009",5.99999999999997
"06001421900","Other","Other","P0020010",30.9999999999998
"06001421900","Other","Multi","P0020011",326.999999999998
"06001407200","HspLt","HspLt","P0020002",4974.00000000001
"06001407200","White","White","P0020005",525.000000000001
"06001407200","AABlk","AABlk","P0020006",414.000000000001
"06001407200","Other","NatAm","P0020007",41.0000000000001
"06001407200","AsnPI","Asian","P0020008",733.000000000001
"06001407200","AsnPI","PcIsl","P0020009",3
"06001407200","Other","Other","P0020010",24
"06001407200","Other","Multi","P0020011",109
"06001407800","HspLt","HspLt","P0020002",538.000000000005
"06001407800","White","White","P0020005",755.000000000007
"06001407800","AABlk","AABlk","P0020006",640.000000000006
"06001407800","Other","NatAm","P0020007",3.00000000000003
"06001407800","AsnPI","Asian","P0020008",223.000000000002
"06001407800","AsnPI","PcIsl","P0020009",9.00000000000008
"06001407800","Other","Other","P0020010",20.0000000000002
"06001407800","Other","Multi","P0020011",185.000000000002
"06001423901","HspLt","HspLt","P0020002",300.999999999997
"06001423901","White","White","P0020005",1087.99999999999
"06001423901","AABlk","AABlk","P0020006",259.999999999998
"06001423901","Other","NatAm","P0020007",3.99999999999997
"06001423901","AsnPI","Asian","P0020008",201.999999999998
"06001423901","AsnPI","PcIsl","P0020009",0.999999999999992
"06001423901","Other","Other","P0020010",17.9999999999998
"06001423901","Other","Multi","P0020011",156.999999999999
"06085503339","HspLt","HspLt","P0020002",249
"06085503339","White","White","P0020005",929
"06085503339","AABlk","AABlk","P0020006",65
"06085503339","Other","NatAm","P0020007",2
"06085503339","AsnPI","Asian","P0020008",2634
"06085503339","AsnPI","PcIsl","P0020009",4
"06085503339","Other","Other","P0020010",12
"06085503339","Other","Multi","P0020011",152
"06075023102","HspLt","HspLt","P0020002",641.999999999984
"06075023102","White","White","P0020005",264.999999999993
"06075023102","AABlk","AABlk","P0020006",1661.99999999996
"06075023102","Other","NatAm","P0020007",13.9999999999996
"06075023102","AsnPI","Asian","P0020008",533.999999999986
"06075023102","AsnPI","PcIsl","P0020009",42.9999999999989
"06075023102","Other","Other","P0020010",22.9999999999994
"06075023102","Other","Multi","P0020011",193.999999999995
"06075023200","HspLt","HspLt","P0020002",2060.99999999992
"06075023200","White","White","P0020005",456.999999999982
"06075023200","AABlk","AABlk","P0020006",1277.99999999995
"06075023200","Other","NatAm","P0020007",27.9999999999989
"06075023200","AsnPI","Asian","P0020008",900.999999999965
"06075023200","AsnPI","PcIsl","P0020009",22.9999999999991
"06075023200","Other","Other","P0020010",28.9999999999989
"06075023200","Other","Multi","P0020011",209.999999999992
"06075023300","HspLt","HspLt","P0020002",964
"06075023300","White","White","P0020005",316
"06075023300","AABlk","AABlk","P0020006",558
"06075023300","Other","NatAm","P0020007",9
"06075023300","AsnPI","Asian","P0020008",2365
"06075023300","AsnPI","PcIsl","P0020009",11
"06075023300","Other","Other","P0020010",24
"06075023300","Other","Multi","P0020011",122
"06075022901","HspLt","HspLt","P0020002",2288.99999999998
"06075022901","White","White","P0020005",1185.99999999999
"06075022901","AABlk","AABlk","P0020006",176.999999999999
"06075022901","Other","NatAm","P0020007",1.99999999999999
"06075022901","AsnPI","Asian","P0020008",428.999999999997
"06075022901","AsnPI","PcIsl","P0020009",20.9999999999999
"06075022901","Other","Other","P0020010",15.9999999999999
"06075022901","Other","Multi","P0020011",154.999999999999
"06001407000","HspLt","HspLt","P0020002",2075.99999999997
"06001407000","White","White","P0020005",882.999999999987
"06001407000","AABlk","AABlk","P0020006",1164.99999999998
"06001407000","Other","NatAm","P0020007",29.9999999999996
"06001407000","AsnPI","Asian","P0020008",1605.99999999998
"06001407000","AsnPI","PcIsl","P0020009",34.9999999999995
"06001407000","Other","Other","P0020010",48.9999999999993
"06001407000","Other","Multi","P0020011",234.999999999997
"06085504316","HspLt","HspLt","P0020002",840.000000000006
"06085504316","White","White","P0020005",371.000000000003
"06085504316","AABlk","AABlk","P0020006",106.000000000001
"06085504316","Other","NatAm","P0020007",6.00000000000004
"06085504316","AsnPI","Asian","P0020008",3437.00000000002
"06085504316","AsnPI","PcIsl","P0020009",19.0000000000001
"06085504316","Other","Other","P0020010",11.0000000000001
"06085504316","Other","Multi","P0020011",112.000000000001
"06001407400","HspLt","HspLt","P0020002",2970.99999999999
"06001407400","White","White","P0020005",142
"06001407400","AABlk","AABlk","P0020006",756.999999999998
"06001407400","Other","NatAm","P0020007",16
"06001407400","AsnPI","Asian","P0020008",394.999999999999
"06001407400","AsnPI","PcIsl","P0020009",9.99999999999997
"06001407400","Other","Other","P0020010",13
"06001407400","Other","Multi","P0020011",108
"06001407600","HspLt","HspLt","P0020002",2401.00000000001
"06001407600","White","White","P0020005",1052.00000000001
"06001407600","AABlk","AABlk","P0020006",1794.00000000001
"06001407600","Other","NatAm","P0020007",28.0000000000001
"06001407600","AsnPI","Asian","P0020008",664.000000000003
"06001407600","AsnPI","PcIsl","P0020009",72.0000000000003
"06001407600","Other","Other","P0020010",37.0000000000002
"06001407600","Other","Multi","P0020011",342.000000000002
"06001407700","HspLt","HspLt","P0020002",798.000000000006
"06001407700","White","White","P0020005",1284.00000000001
"06001407700","AABlk","AABlk","P0020006",1621.00000000001
"06001407700","Other","NatAm","P0020007",11.0000000000001
"06001407700","AsnPI","Asian","P0020008",365.000000000003
"06001407700","AsnPI","PcIsl","P0020009",12.0000000000001
"06001407700","Other","Other","P0020010",36.0000000000003
"06001407700","Other","Multi","P0020011",338.000000000002
"06085503324","HspLt","HspLt","P0020002",593.999999999999
"06085503324","White","White","P0020005",194
"06085503324","AABlk","AABlk","P0020006",61.9999999999999
"06085503324","Other","NatAm","P0020007",3.99999999999999
"06085503324","AsnPI","Asian","P0020008",2602
"06085503324","AsnPI","PcIsl","P0020009",18
"06085503324","Other","Other","P0020010",13
"06085503324","Other","Multi","P0020011",89.9999999999998
"06001423700","HspLt","HspLt","P0020002",532.999999999992
"06001423700","White","White","P0020005",2540.99999999996
"06001423700","AABlk","AABlk","P0020006",142.999999999998
"06001423700","Other","NatAm","P0020007",1.99999999999997
"06001423700","AsnPI","Asian","P0020008",691.99999999999
"06001423700","AsnPI","PcIsl","P0020009",3.99999999999994
"06001423700","Other","Other","P0020010",20.9999999999997
"06001423700","Other","Multi","P0020011",297.999999999996
"06001423800","HspLt","HspLt","P0020002",230.000000000001
"06001423800","White","White","P0020005",2368.00000000001
"06001423800","AABlk","AABlk","P0020006",60.0000000000003
"06001423800","Other","NatAm","P0020007",3.00000000000002
"06001423800","AsnPI","Asian","P0020008",318.000000000002
"06001423800","AsnPI","PcIsl","P0020009",6.00000000000003
"06001423800","Other","Other","P0020010",16.0000000000001
"06001423800","Other","Multi","P0020011",215.000000000001
"06085503509","HspLt","HspLt","P0020002",2190
"06085503509","White","White","P0020005",221
"06085503509","AABlk","AABlk","P0020006",83.0000000000002
"06085503509","Other","NatAm","P0020007",2
"06085503509","AsnPI","Asian","P0020008",1308
"06085503509","AsnPI","PcIsl","P0020009",15
"06085503509","Other","Other","P0020010",2
"06085503509","Other","Multi","P0020011",76.0000000000002
"06085503510","HspLt","HspLt","P0020002",4211.00000000001
"06085503510","White","White","P0020005",375.000000000001
"06085503510","AABlk","AABlk","P0020006",72.0000000000002
"06085503510","Other","NatAm","P0020007",28.0000000000001
"06085503510","AsnPI","Asian","P0020008",1127
"06085503510","AsnPI","PcIsl","P0020009",7.00000000000002
"06085503510","Other","Other","P0020010",23.0000000000001
"06085503510","Other","Multi","P0020011",58.0000000000001
"06001427800","HspLt","HspLt","P0020002",631.999999999992
"06001427800","White","White","P0020005",2389.99999999997
"06001427800","AABlk","AABlk","P0020006",191.999999999997
"06001427800","Other","NatAm","P0020007",6.99999999999991
"06001427800","AsnPI","Asian","P0020008",1191.99999999998
"06001427800","AsnPI","PcIsl","P0020009",10.9999999999999
"06001427800","Other","Other","P0020010",41.9999999999994
"06001427800","Other","Multi","P0020011",360.999999999995
"06085504317","HspLt","HspLt","P0020002",608.000000000011
"06085504317","White","White","P0020005",412.000000000008
"06085504317","AABlk","AABlk","P0020006",59.0000000000011
"06085504317","Other","NatAm","P0020007",13.0000000000002
"06085504317","AsnPI","Asian","P0020008",3075.00000000006
"06085504317","AsnPI","PcIsl","P0020009",24.0000000000004
"06085504317","Other","Other","P0020010",19.0000000000004
"06085504317","Other","Multi","P0020011",102.000000000002
"06085504319","HspLt","HspLt","P0020002",1293.00000000001
"06085504319","White","White","P0020005",700.000000000004
"06085504319","AABlk","AABlk","P0020006",184.000000000001
"06085504319","Other","NatAm","P0020007",4.00000000000002
"06085504319","AsnPI","Asian","P0020008",5482.00000000003
"06085504319","AsnPI","PcIsl","P0020009",15.0000000000001
"06085504319","Other","Other","P0020010",24.0000000000001
"06085504319","Other","Multi","P0020011",215.000000000001
"06085504320","HspLt","HspLt","P0020002",300.999999999994
"06085504320","White","White","P0020005",321.999999999993
"06085504320","AABlk","AABlk","P0020006",28.9999999999994
"06085504320","Other","NatAm","P0020007",1.99999999999996
"06085504320","AsnPI","Asian","P0020008",2099.99999999996
"06085504320","AsnPI","PcIsl","P0020009",24.9999999999995
"06085504320","Other","Other","P0020010",11.9999999999997
"06085504320","Other","Multi","P0020011",74.9999999999984
"06001424001","HspLt","HspLt","P0020002",763.000000000008
"06001424001","White","White","P0020005",1668.00000000002
"06001424001","AABlk","AABlk","P0020006",823.000000000008
"06001424001","Other","NatAm","P0020007",23.0000000000002
"06001424001","AsnPI","Asian","P0020008",447.000000000004
"06001424001","AsnPI","PcIsl","P0020009",11.0000000000001
"06001424001","Other","Other","P0020010",47.0000000000005
"06001424001","Other","Multi","P0020011",364.000000000004
"06085503511","HspLt","HspLt","P0020002",1506.00000000002
"06085503511","White","White","P0020005",199.000000000003
"06085503511","AABlk","AABlk","P0020006",52.0000000000008
"06085503511","Other","NatAm","P0020007",11.0000000000002
"06085503511","AsnPI","Asian","P0020008",1776.00000000003
"06085503511","AsnPI","PcIsl","P0020009",22.0000000000004
"06085503511","Other","Other","P0020010",8.00000000000013
"06085503511","Other","Multi","P0020011",48.0000000000008
"06085503601","HspLt","HspLt","P0020002",1594.00000000001
"06085503601","White","White","P0020005",645.000000000006
"06085503601","AABlk","AABlk","P0020006",26.0000000000002
"06085503601","Other","NatAm","P0020007",4.00000000000004
"06085503601","AsnPI","Asian","P0020008",682.000000000006
"06085503601","AsnPI","PcIsl","P0020009",0
"06085503601","Other","Other","P0020010",4.00000000000004
"06085503601","Other","Multi","P0020011",38.0000000000003
"06085504321","HspLt","HspLt","P0020002",963.000000000006
"06085504321","White","White","P0020005",521.000000000003
"06085504321","AABlk","AABlk","P0020006",99.0000000000006
"06085504321","Other","NatAm","P0020007",5.00000000000003
"06085504321","AsnPI","Asian","P0020008",3634.00000000002
"06085504321","AsnPI","PcIsl","P0020009",27.0000000000002
"06085504321","Other","Other","P0020010",16.0000000000001
"06085504321","Other","Multi","P0020011",154.000000000001
"06085504410","HspLt","HspLt","P0020002",799.999999999999
"06085504410","White","White","P0020005",409.999999999999
"06085504410","AABlk","AABlk","P0020006",88.9999999999999
"06085504410","Other","NatAm","P0020007",3
"06085504410","AsnPI","Asian","P0020008",2822
"06085504410","AsnPI","PcIsl","P0020009",14
"06085504410","Other","Other","P0020010",5.99999999999999
"06085504410","Other","Multi","P0020011",138
"06085507003","HspLt","HspLt","P0020002",166.000000000001
"06085507003","White","White","P0020005",2004.00000000001
"06085507003","AABlk","AABlk","P0020006",7.00000000000004
"06085507003","Other","NatAm","P0020007",0
"06085507003","AsnPI","Asian","P0020008",442.000000000002
"06085507003","AsnPI","PcIsl","P0020009",1.00000000000001
"06085507003","Other","Other","P0020010",13.0000000000001
"06085507003","Other","Multi","P0020011",160.000000000001
"06085507004","HspLt","HspLt","P0020002",310.000000000001
"06085507004","White","White","P0020005",3024.00000000001
"06085507004","AABlk","AABlk","P0020006",29.0000000000001
"06085507004","Other","NatAm","P0020007",7.00000000000002
"06085507004","AsnPI","Asian","P0020008",544.000000000002
"06085507004","AsnPI","PcIsl","P0020009",0
"06085507004","Other","Other","P0020010",21.0000000000001
"06085507004","Other","Multi","P0020011",219.000000000001
"06085502204","HspLt","HspLt","P0020002",1587.99999999984
"06085502204","White","White","P0020005",670.999999999932
"06085502204","AABlk","AABlk","P0020006",245.999999999975
"06085502204","Other","NatAm","P0020007",10.9999999999989
"06085502204","AsnPI","Asian","P0020008",526.999999999947
"06085502204","AsnPI","PcIsl","P0020009",33.9999999999965
"06085502204","Other","Other","P0020010",13.9999999999986
"06085502204","Other","Multi","P0020011",128.999999999987
"06085502203","HspLt","HspLt","P0020002",931.000000000011
"06085502203","White","White","P0020005",1664.00000000002
"06085502203","AABlk","AABlk","P0020006",173.000000000002
"06085502203","Other","NatAm","P0020007",4.00000000000005
"06085502203","AsnPI","Asian","P0020008",1123.00000000001
"06085502203","AsnPI","PcIsl","P0020009",29.0000000000003
"06085502203","Other","Other","P0020010",12.0000000000001
"06085502203","Other","Multi","P0020011",182.000000000002
"06085501902","HspLt","HspLt","P0020002",1406.00000000002
"06085501902","White","White","P0020005",1285.00000000002
"06085501902","AABlk","AABlk","P0020006",225.000000000003
"06085501902","Other","NatAm","P0020007",8.00000000000011
"06085501902","AsnPI","Asian","P0020008",1024.00000000001
"06085501902","AsnPI","PcIsl","P0020009",10.0000000000001
"06085501902","Other","Other","P0020010",13.0000000000002
"06085501902","Other","Multi","P0020011",205.000000000003
"06085502104","HspLt","HspLt","P0020002",1117
"06085502104","White","White","P0020005",732.999999999998
"06085502104","AABlk","AABlk","P0020006",123
"06085502104","Other","NatAm","P0020007",7.99999999999998
"06085502104","AsnPI","Asian","P0020008",473.999999999999
"06085502104","AsnPI","PcIsl","P0020009",21.9999999999999
"06085502104","Other","Other","P0020010",17
"06085502104","Other","Multi","P0020011",151
"06085502103","HspLt","HspLt","P0020002",2381.99999999997
"06085502103","White","White","P0020005",942.999999999988
"06085502103","AABlk","AABlk","P0020006",224.999999999997
"06085502103","Other","NatAm","P0020007",9.99999999999987
"06085502103","AsnPI","Asian","P0020008",682.999999999991
"06085502103","AsnPI","PcIsl","P0020009",32.9999999999996
"06085502103","Other","Other","P0020010",19.9999999999997
"06085502103","Other","Multi","P0020011",152.999999999998
"06085505015","HspLt","HspLt","P0020002",1373
"06085505015","White","White","P0020005",894.000000000001
"06085505015","AABlk","AABlk","P0020006",75.0000000000001
"06085505015","Other","NatAm","P0020007",5.00000000000001
"06085505015","AsnPI","Asian","P0020008",2057
"06085505015","AsnPI","PcIsl","P0020009",27
"06085505015","Other","Other","P0020010",5.00000000000001
"06085505015","Other","Multi","P0020011",144
"06085505012","HspLt","HspLt","P0020002",143.999999999993
"06085505012","White","White","P0020005",751.999999999965
"06085505012","AABlk","AABlk","P0020006",40.9999999999981
"06085505012","Other","NatAm","P0020007",0
"06085505012","AsnPI","Asian","P0020008",1823.99999999992
"06085505012","AsnPI","PcIsl","P0020009",0
"06085505012","Other","Other","P0020010",9.99999999999954
"06085505012","Other","Multi","P0020011",89.9999999999959
"06085505014","HspLt","HspLt","P0020002",1323.00000000002
"06085505014","White","White","P0020005",1355.00000000002
"06085505014","AABlk","AABlk","P0020006",355.000000000005
"06085505014","Other","NatAm","P0020007",13.0000000000002
"06085505014","AsnPI","Asian","P0020008",3068.00000000004
"06085505014","AsnPI","PcIsl","P0020009",65.0000000000009
"06085505014","Other","Other","P0020010",45.0000000000006
"06085505014","Other","Multi","P0020011",222.000000000003
"06085505010","HspLt","HspLt","P0020002",643.999999999999
"06085505010","White","White","P0020005",792.999999999999
"06085505010","AABlk","AABlk","P0020006",93.9999999999999
"06085505010","Other","NatAm","P0020007",7.99999999999999
"06085505010","AsnPI","Asian","P0020008",2557
"06085505010","AsnPI","PcIsl","P0020009",20
"06085505010","Other","Other","P0020010",27
"06085505010","Other","Multi","P0020011",172
"06085501901","HspLt","HspLt","P0020002",727.999999999999
"06085501901","White","White","P0020005",887.999999999998
"06085501901","AABlk","AABlk","P0020006",282.999999999999
"06085501901","Other","NatAm","P0020007",0.999999999999998
"06085501901","AsnPI","Asian","P0020008",857.999999999999
"06085501901","AsnPI","PcIsl","P0020009",4.99999999999999
"06085501901","Other","Other","P0020010",22
"06085501901","Other","Multi","P0020011",133
"06085511502","HspLt","HspLt","P0020002",282.999999999999
"06085511502","White","White","P0020005",2004.99999999999
"06085511502","AABlk","AABlk","P0020006",59.9999999999997
"06085511502","Other","NatAm","P0020007",2.99999999999999
"06085511502","AsnPI","Asian","P0020008",561.999999999998
"06085511502","AsnPI","PcIsl","P0020009",20.9999999999999
"06085511502","Other","Other","P0020010",24.9999999999999
"06085511502","Other","Multi","P0020011",216.999999999999
"06085504903","HspLt","HspLt","P0020002",276.000000000005
"06085504903","White","White","P0020005",1045.00000000002
"06085504903","AABlk","AABlk","P0020006",92.0000000000016
"06085504903","Other","NatAm","P0020007",3.00000000000005
"06085504903","AsnPI","Asian","P0020008",3695.00000000006
"06085504903","AsnPI","PcIsl","P0020009",6.0000000000001
"06085504903","Other","Other","P0020010",40.0000000000007
"06085504903","Other","Multi","P0020011",196.000000000003
"06085504808","HspLt","HspLt","P0020002",687.999999999997
"06085504808","White","White","P0020005",324.999999999999
"06085504808","AABlk","AABlk","P0020006",93.9999999999996
"06085504808","Other","NatAm","P0020007",5.99999999999998
"06085504808","AsnPI","Asian","P0020008",444.999999999998
"06085504808","AsnPI","PcIsl","P0020009",15.9999999999999
"06085504808","Other","Other","P0020010",6.99999999999997
"06085504808","Other","Multi","P0020011",41.9999999999998
"06085511501","HspLt","HspLt","P0020002",399.000000000001
"06085511501","White","White","P0020005",2690.00000000001
"06085511501","AABlk","AABlk","P0020006",123
"06085511501","Other","NatAm","P0020007",7.00000000000002
"06085511501","AsnPI","Asian","P0020008",1299
"06085511501","AsnPI","PcIsl","P0020009",12
"06085511501","Other","Other","P0020010",55.0000000000001
"06085511501","Other","Multi","P0020011",329.000000000001
"06085512057","HspLt","HspLt","P0020002",1698.99999999999
"06085512057","White","White","P0020005",556.999999999996
"06085512057","AABlk","AABlk","P0020006",100.999999999999
"06085512057","Other","NatAm","P0020007",6.99999999999995
"06085512057","AsnPI","Asian","P0020008",1382.99999999999
"06085512057","AsnPI","PcIsl","P0020009",25.9999999999998
"06085512057","Other","Other","P0020010",20.9999999999999
"06085512057","Other","Multi","P0020011",88.9999999999994
"06085512059","HspLt","HspLt","P0020002",1658.99999999999
"06085512059","White","White","P0020005",2200.99999999999
"06085512059","AABlk","AABlk","P0020006",149.999999999999
"06085512059","Other","NatAm","P0020007",9.99999999999995
"06085512059","AsnPI","Asian","P0020008",1821.99999999999
"06085512059","AsnPI","PcIsl","P0020009",13.9999999999999
"06085512059","Other","Other","P0020010",56.9999999999997
"06085512059","Other","Multi","P0020011",385.999999999998
"06085503338","HspLt","HspLt","P0020002",262.999999999999
"06085503338","White","White","P0020005",729.999999999997
"06085503338","AABlk","AABlk","P0020006",72.9999999999997
"06085503338","Other","NatAm","P0020007",1.99999999999999
"06085503338","AsnPI","Asian","P0020008",3504.99999999999
"06085503338","AsnPI","PcIsl","P0020009",6.99999999999997
"06085503338","Other","Other","P0020010",19.9999999999999
"06085503338","Other","Multi","P0020011",126
"06085504807","HspLt","HspLt","P0020002",469.000000000004
"06085504807","White","White","P0020005",1416.00000000001
"06085504807","AABlk","AABlk","P0020006",91.0000000000007
"06085504807","Other","NatAm","P0020007",0
"06085504807","AsnPI","Asian","P0020008",3780.00000000003
"06085504807","AsnPI","PcIsl","P0020009",13.0000000000001
"06085504807","Other","Other","P0020010",35.0000000000003
"06085504807","Other","Multi","P0020011",197.000000000002
"06085512056","HspLt","HspLt","P0020002",1981.99999999999
"06085512056","White","White","P0020005",535.999999999997
"06085512056","AABlk","AABlk","P0020006",118.999999999999
"06085512056","Other","NatAm","P0020007",4.99999999999997
"06085512056","AsnPI","Asian","P0020008",1286.99999999999
"06085512056","AsnPI","PcIsl","P0020009",29.9999999999998
"06085512056","Other","Other","P0020010",13.9999999999999
"06085512056","Other","Multi","P0020011",110.999999999999
"06085503219","HspLt","HspLt","P0020002",1225.00000000002
"06085503219","White","White","P0020005",143.000000000002
"06085503219","AABlk","AABlk","P0020006",71.0000000000011
"06085503219","Other","NatAm","P0020007",5.00000000000007
"06085503219","AsnPI","Asian","P0020008",1369.00000000002
"06085503219","AsnPI","PcIsl","P0020009",28.0000000000004
"06085503219","Other","Other","P0020010",4.00000000000006
"06085503219","Other","Multi","P0020011",45.0000000000007
"06085503222","HspLt","HspLt","P0020002",1966.00000000005
"06085503222","White","White","P0020005",173.000000000004
"06085503222","AABlk","AABlk","P0020006",84.000000000002
"06085503222","Other","NatAm","P0020007",8.00000000000019
"06085503222","AsnPI","Asian","P0020008",2395.00000000006
"06085503222","AsnPI","PcIsl","P0020009",21.0000000000005
"06085503222","Other","Other","P0020010",0
"06085503222","Other","Multi","P0020011",44.0000000000011
"06085509111","HspLt","HspLt","P0020002",724
"06085509111","White","White","P0020005",1599
"06085509111","AABlk","AABlk","P0020006",89.9999999999999
"06085509111","Other","NatAm","P0020007",12
"06085509111","AsnPI","Asian","P0020008",1620
"06085509111","AsnPI","PcIsl","P0020009",20
"06085509111","Other","Other","P0020010",23
"06085509111","Other","Multi","P0020011",238
"06085507704","HspLt","HspLt","P0020002",150.000000000002
"06085507704","White","White","P0020005",1095.00000000001
"06085507704","AABlk","AABlk","P0020006",27.0000000000004
"06085507704","Other","NatAm","P0020007",6.00000000000008
"06085507704","AsnPI","Asian","P0020008",2018.00000000003
"06085507704","AsnPI","PcIsl","P0020009",6.00000000000008
"06085507704","Other","Other","P0020010",30.0000000000004
"06085507704","Other","Multi","P0020011",134.000000000002
"06085512058","HspLt","HspLt","P0020002",1350.99999999999
"06085512058","White","White","P0020005",1347.99999999999
"06085512058","AABlk","AABlk","P0020006",402.999999999998
"06085512058","Other","NatAm","P0020007",13.9999999999999
"06085512058","AsnPI","Asian","P0020008",2535.99999999999
"06085512058","AsnPI","PcIsl","P0020009",30.9999999999999
"06085512058","Other","Other","P0020010",81.9999999999996
"06085512058","Other","Multi","P0020011",304.999999999999
"06085501601","HspLt","HspLt","P0020002",1594.99999999996
"06085501601","White","White","P0020005",1021.99999999997
"06085501601","AABlk","AABlk","P0020006",180.999999999995
"06085501601","Other","NatAm","P0020007",10.9999999999997
"06085501601","AsnPI","Asian","P0020008",724.999999999981
"06085501601","AsnPI","PcIsl","P0020009",3.99999999999989
"06085501601","Other","Other","P0020010",27.9999999999993
"06085501601","Other","Multi","P0020011",161.999999999996
"06085508205","HspLt","HspLt","P0020002",516.999999999995
"06085508205","White","White","P0020005",964.99999999999
"06085508205","AABlk","AABlk","P0020006",79.9999999999992
"06085508205","Other","NatAm","P0020007",1.99999999999998
"06085508205","AsnPI","Asian","P0020008",2117.99999999998
"06085508205","AsnPI","PcIsl","P0020009",13.9999999999999
"06085508205","Other","Other","P0020010",30.9999999999997
"06085508205","Other","Multi","P0020011",134.999999999999
"06085508510","HspLt","HspLt","P0020002",754.000000000024
"06085508510","White","White","P0020005",669.000000000021
"06085508510","AABlk","AABlk","P0020006",57.0000000000018
"06085508510","Other","NatAm","P0020007",12.0000000000004
"06085508510","AsnPI","Asian","P0020008",1826.00000000006
"06085508510","AsnPI","PcIsl","P0020009",8.00000000000026
"06085508510","Other","Other","P0020010",18.0000000000006
"06085508510","Other","Multi","P0020011",84.0000000000027
"06085508206","HspLt","HspLt","P0020002",316.999999999998
"06085508206","White","White","P0020005",1650.99999999999
"06085508206","AABlk","AABlk","P0020006",25.9999999999998
"06085508206","Other","NatAm","P0020007",5.99999999999996
"06085508206","AsnPI","Asian","P0020008",2129.99999999998
"06085508206","AsnPI","PcIsl","P0020009",6.99999999999995
"06085508206","Other","Other","P0020010",25.9999999999998
"06085508206","Other","Multi","P0020011",177.999999999999
"06085512513","HspLt","HspLt","P0020002",3045.00000000005
"06085512513","White","White","P0020005",609.000000000009
"06085512513","AABlk","AABlk","P0020006",78.0000000000012
"06085512513","Other","NatAm","P0020007",7.0000000000001
"06085512513","AsnPI","Asian","P0020008",272.000000000004
"06085512513","AsnPI","PcIsl","P0020009",6.00000000000009
"06085512513","Other","Other","P0020010",19.0000000000003
"06085512513","Other","Multi","P0020011",97.0000000000014
"06085512512","HspLt","HspLt","P0020002",3107.99999999988
"06085512512","White","White","P0020005",951.999999999962
"06085512512","AABlk","AABlk","P0020006",33.9999999999986
"06085512512","Other","NatAm","P0020007",12.9999999999995
"06085512512","AsnPI","Asian","P0020008",181.999999999993
"06085512512","AsnPI","PcIsl","P0020009",11.9999999999995
"06085512512","Other","Other","P0020010",30.9999999999988
"06085512512","Other","Multi","P0020011",125.999999999995
"06085512514","HspLt","HspLt","P0020002",2079.99999999992
"06085512514","White","White","P0020005",570.999999999978
"06085512514","AABlk","AABlk","P0020006",113.999999999996
"06085512514","Other","NatAm","P0020007",14.9999999999994
"06085512514","AsnPI","Asian","P0020008",481.999999999982
"06085512514","AsnPI","PcIsl","P0020009",6.99999999999974
"06085512514","Other","Other","P0020010",12.9999999999995
"06085512514","Other","Multi","P0020011",121.999999999995
"06085508305","HspLt","HspLt","P0020002",797
"06085508305","White","White","P0020005",906
"06085508305","AABlk","AABlk","P0020006",146
"06085508305","Other","NatAm","P0020007",2
"06085508305","AsnPI","Asian","P0020008",3103
"06085508305","AsnPI","PcIsl","P0020009",8
"06085508305","Other","Other","P0020010",24
"06085508305","Other","Multi","P0020011",117
"06085504509","HspLt","HspLt","P0020002",270.999999999998
"06085504509","White","White","P0020005",354.999999999997
"06085504509","AABlk","AABlk","P0020006",87.9999999999993
"06085504509","Other","NatAm","P0020007",17.9999999999999
"06085504509","AsnPI","Asian","P0020008",4745.99999999996
"06085504509","AsnPI","PcIsl","P0020009",0
"06085504509","Other","Other","P0020010",22.9999999999998
"06085504509","Other","Multi","P0020011",98.9999999999992
"06085508306","HspLt","HspLt","P0020002",286.000000000003
"06085508306","White","White","P0020005",1280.00000000001
"06085508306","AABlk","AABlk","P0020006",47.0000000000005
"06085508306","Other","NatAm","P0020007",0
"06085508306","AsnPI","Asian","P0020008",1422.00000000002
"06085508306","AsnPI","PcIsl","P0020009",2.00000000000002
"06085508306","Other","Other","P0020010",12.0000000000001
"06085508306","Other","Multi","P0020011",143.000000000002
