"US_ISRM_id","src_h1","pol_abbr","ems_qty","ems_unit"
"2291","rail","NOx",0.472801,"ton/yr"
"2291","rail","SOx",0.000340663,"ton/yr"
"2291","rail","VOC",0.109057,"ton/yr"
"2291","rail","NH3",0.000129342,"ton/yr"
"2291","rwc","PM25",0.512816,"ton/yr"
"2291","rwc","NOx",0.0400127,"ton/yr"
"2291","rwc","SOx",0.0061562,"ton/yr"
"2291","rwc","VOC",0.216852,"ton/yr"
"2291","rwc","NH3",0.00701018,"ton/yr"
"2292","afdust","PM25",1.06048,"ton/yr"
"2292","nonpt","PM25",1.1539,"ton/yr"
"2292","nonpt","NOx",6.5422,"ton/yr"
"2292","nonpt","SOx",0.0493862,"ton/yr"
"2292","nonpt","VOC",19.8475,"ton/yr"
"2292","nonpt","NH3",0.867815,"ton/yr"
"2292","np_oilgas","NOx",0.000000211563,"ton/yr"
"2292","np_oilgas","SOx",0.00000395294,"ton/yr"
"2292","np_oilgas","VOC",0.0102964,"ton/yr"
"2292","onroad","PM25",2.05862,"ton/yr"
"2292","onroad","NOx",34.8046,"ton/yr"
"2292","onroad","SOx",0.370666,"ton/yr"
"2292","onroad","VOC",29.322,"ton/yr"
"2292","onroad","NH3",3.28102,"ton/yr"
"2292","rwc","PM25",0.074633,"ton/yr"
"2292","rwc","NOx",0.00582327,"ton/yr"
"2292","rwc","SOx",0.000895946,"ton/yr"
"2292","rwc","VOC",0.0315597,"ton/yr"
"2292","rwc","NH3",0.00102023,"ton/yr"
"2293","afdust","PM25",0.935927,"ton/yr"
"2293","nonpt","PM25",0.998001,"ton/yr"
"2293","nonpt","NOx",4.24477,"ton/yr"
"2293","nonpt","SOx",0.0318523,"ton/yr"
"2293","nonpt","VOC",12.8435,"ton/yr"
"2293","nonpt","NH3",0.645943,"ton/yr"
"2293","np_oilgas","NOx",0.000000171862,"ton/yr"
"2293","np_oilgas","SOx",0.00000321114,"ton/yr"
"2293","np_oilgas","VOC",0.00836423,"ton/yr"
"2293","onroad","PM25",0.955572,"ton/yr"
"2293","onroad","NOx",20.7393,"ton/yr"
"2293","onroad","SOx",0.150707,"ton/yr"
"2293","onroad","VOC",11.2436,"ton/yr"
"2293","onroad","NH3",1.23234,"ton/yr"
"2293","rwc","PM25",1.59693,"ton/yr"
"2293","rwc","NOx",0.124601,"ton/yr"
"2293","rwc","SOx",0.0191707,"ton/yr"
"2293","rwc","VOC",0.675287,"ton/yr"
"2293","rwc","NH3",0.02183,"ton/yr"
"2294","afdust","PM25",0.360957,"ton/yr"
"2294","nonpt","PM25",0.579943,"ton/yr"
"2294","nonpt","NOx",2.79056,"ton/yr"
"2294","nonpt","SOx",0.0200796,"ton/yr"
"2294","nonpt","VOC",7.80413,"ton/yr"
"2294","nonpt","NH3",0.285394,"ton/yr"
"2294","np_oilgas","NOx",0.0000000867298,"ton/yr"
"2294","np_oilgas","SOx",0.0000016205,"ton/yr"
"2294","np_oilgas","VOC",0.00422101,"ton/yr"
"2294","onroad","PM25",0.215091,"ton/yr"
"2294","onroad","NOx",6.42155,"ton/yr"
"2294","onroad","SOx",0.0255952,"ton/yr"
"2294","onroad","VOC",1.61377,"ton/yr"
"2294","onroad","NH3",0.164771,"ton/yr"
"2294","rwc","PM25",0.466737,"ton/yr"
"2294","rwc","NOx",0.0364173,"ton/yr"
"2294","rwc","SOx",0.00560304,"ton/yr"
"2294","rwc","VOC",0.197367,"ton/yr"
"2294","rwc","NH3",0.00638028,"ton/yr"
"2295","afdust","PM25",0.221827,"ton/yr"
"2295","nonpt","PM25",0.138572,"ton/yr"
"2295","nonpt","NOx",0.748584,"ton/yr"
"2295","nonpt","SOx",0.00537321,"ton/yr"
"2295","nonpt","VOC",3.04866,"ton/yr"
"2295","nonpt","NH3",0.10616,"ton/yr"
"2295","np_oilgas","NOx",0.0000000361071,"ton/yr"
"2295","np_oilgas","SOx",0.000000674644,"ton/yr"
"2295","np_oilgas","VOC",0.00175728,"ton/yr"
"2295","onroad","PM25",0.135812,"ton/yr"
"2295","onroad","NOx",4.07455,"ton/yr"
"2295","onroad","SOx",0.0162033,"ton/yr"
"2295","onroad","VOC",1.01836,"ton/yr"
"2295","onroad","NH3",0.103979,"ton/yr"
"2296","afdust","PM25",0.520863,"ton/yr"
"2296","nonpt","PM25",0.621425,"ton/yr"
"2296","nonpt","NOx",1.14309,"ton/yr"
"2296","nonpt","SOx",0.0690692,"ton/yr"
"2296","nonpt","VOC",5.91513,"ton/yr"
"2296","nonpt","NH3",0.678368,"ton/yr"
"2296","np_oilgas","NOx",0.0000000321345,"ton/yr"
"2296","np_oilgas","SOx",0.00000146065,"ton/yr"
"2296","np_oilgas","VOC",0.00066046,"ton/yr"
"2296","onroad","PM25",0.158894,"ton/yr"
"2296","onroad","NOx",5.34166,"ton/yr"
"2296","onroad","SOx",0.0199518,"ton/yr"
"2296","onroad","VOC",1.20284,"ton/yr"
"2296","onroad","NH3",0.122742,"ton/yr"
"2296","rwc","PM25",0.918147,"ton/yr"
"2296","rwc","NOx",0.0803975,"ton/yr"
"2296","rwc","SOx",0.0143303,"ton/yr"
"2296","rwc","VOC",0.480183,"ton/yr"
"2296","rwc","NH3",0.0146189,"ton/yr"
"2297","afdust","PM25",0.448629,"ton/yr"
"2297","nonpt","PM25",0.586799,"ton/yr"
"2297","nonpt","NOx",1.34436,"ton/yr"
"2297","nonpt","SOx",0.0596382,"ton/yr"
"2297","nonpt","VOC",7.54792,"ton/yr"
"2297","nonpt","NH3",0.786769,"ton/yr"
"2297","np_oilgas","NOx",0.0000000291767,"ton/yr"
"2297","np_oilgas","SOx",0.00000132621,"ton/yr"
"2297","np_oilgas","VOC",0.0028846,"ton/yr"
"2297","onroad","PM25",0.152885,"ton/yr"
"2297","onroad","NOx",5.14559,"ton/yr"
"2297","onroad","SOx",0.019207,"ton/yr"
"2297","onroad","VOC",1.15655,"ton/yr"
"2297","onroad","NH3",0.118008,"ton/yr"
"2298","afdust","PM25",0.168705,"ton/yr"
"2298","nonpt","PM25",0.0126573,"ton/yr"
"2298","nonpt","NOx",0.0971176,"ton/yr"
"2298","nonpt","SOx",0.00108262,"ton/yr"
"2298","nonpt","VOC",0.450025,"ton/yr"
"2298","nonpt","NH3",0.0575796,"ton/yr"
"2298","np_oilgas","VOC",0.00141024,"ton/yr"
"2298","onroad","PM25",0.0660743,"ton/yr"
"2298","onroad","NOx",1.95898,"ton/yr"
"2298","onroad","SOx",0.00845867,"ton/yr"
"2298","onroad","VOC",0.626829,"ton/yr"
"2298","onroad","NH3",0.0573952,"ton/yr"
"2299","nonpt","PM25",0.0124706,"ton/yr"
"2299","nonpt","NOx",0.103201,"ton/yr"
"2299","nonpt","SOx",0.00121191,"ton/yr"
"2299","nonpt","VOC",0.42003,"ton/yr"
"2299","nonpt","NH3",0.0606682,"ton/yr"
"2299","np_oilgas","VOC",0.00166715,"ton/yr"
"2300","afdust","PM25",2.73629,"ton/yr"
"2300","nonpt","PM25",3.45601,"ton/yr"
"2300","nonpt","NOx",7.41569,"ton/yr"
"2300","nonpt","SOx",0.0794494,"ton/yr"
"2300","nonpt","VOC",41.0603,"ton/yr"
"2300","nonpt","NH3",4.24624,"ton/yr"
"2300","np_oilgas","NOx",0.00000750824,"ton/yr"
"2300","np_oilgas","SOx",0.000147946,"ton/yr"
"2300","np_oilgas","VOC",0.402386,"ton/yr"
"2300","onroad","PM25",4.11455,"ton/yr"
"2300","onroad","NOx",86.2774,"ton/yr"
"2300","onroad","SOx",0.631636,"ton/yr"
"2300","onroad","VOC",45.9853,"ton/yr"
"2300","onroad","NH3",5.03413,"ton/yr"
"2300","rail","PM25",0.0107325,"ton/yr"
"2300","rail","NOx",0.558211,"ton/yr"
"2300","rail","SOx",0.00082691,"ton/yr"
"2300","rail","VOC",0.108548,"ton/yr"
"2300","rail","NH3",0.00007494,"ton/yr"
"2300","rwc","PM25",2.24967,"ton/yr"
"2300","rwc","NOx",0.175533,"ton/yr"
"2300","rwc","SOx",0.0270058,"ton/yr"
"2300","rwc","VOC",0.951306,"ton/yr"
"2300","rwc","NH3",0.0261458,"ton/yr"
"2301","afdust","PM25",4.49925,"ton/yr"
"2301","nonpt","PM25",3.81283,"ton/yr"
"2301","nonpt","NOx",6.87732,"ton/yr"
"2301","nonpt","SOx",0.0659208,"ton/yr"
"2301","nonpt","VOC",49.0718,"ton/yr"
"2301","nonpt","NH3",4.37786,"ton/yr"
"2301","np_oilgas","NOx",0.0000304743,"ton/yr"
"2301","np_oilgas","SOx",0.000600482,"ton/yr"
"2301","np_oilgas","VOC",1.6332,"ton/yr"
"2301","onroad","PM25",5.80467,"ton/yr"
"2301","onroad","NOx",116.019,"ton/yr"
"2301","onroad","SOx",0.922227,"ton/yr"
"2301","onroad","VOC",67.9251,"ton/yr"
"2301","onroad","NH3",7.48982,"ton/yr"
"2301","pt_oilgas","PM25",0.0000251307,"ton/yr"
"2301","pt_oilgas","NOx",0.00187796,"ton/yr"
"2301","pt_oilgas","SOx",0.000000870577,"ton/yr"
"2301","pt_oilgas","VOC",2.40659,"ton/yr"
"2301","rwc","PM25",0.315821,"ton/yr"
"2301","rwc","NOx",0.0246422,"ton/yr"
"2301","rwc","SOx",0.00379122,"ton/yr"
"2301","rwc","VOC",0.133549,"ton/yr"
"2301","rwc","NH3",0.00367049,"ton/yr"
"2302","afdust","PM25",2.84769,"ton/yr"
"2302","nonpt","PM25",3.58535,"ton/yr"
"2302","nonpt","NOx",8.091,"ton/yr"
"2302","nonpt","SOx",0.0791582,"ton/yr"
"2302","nonpt","VOC",45.3736,"ton/yr"
"2302","nonpt","NH3",4.94243,"ton/yr"
"2302","np_oilgas","NOx",0.0000120954,"ton/yr"
"2302","np_oilgas","SOx",0.000238335,"ton/yr"
"2302","np_oilgas","VOC",0.648226,"ton/yr"
"2302","onroad","PM25",3.19086,"ton/yr"
"2302","onroad","NOx",62.154,"ton/yr"
"2302","onroad","SOx",0.515456,"ton/yr"
"2302","onroad","VOC",38.1839,"ton/yr"
"2302","onroad","NH3",4.2246,"ton/yr"
"2302","rwc","PM25",0.346116,"ton/yr"
"2302","rwc","NOx",0.027006,"ton/yr"
"2302","rwc","SOx",0.00415489,"ton/yr"
"2302","rwc","VOC",0.14636,"ton/yr"
"2302","rwc","NH3",0.00402257,"ton/yr"
"2303","afdust","PM25",0.653158,"ton/yr"
"2303","nonpt","PM25",0.773657,"ton/yr"
"2303","nonpt","NOx",0.989813,"ton/yr"
"2303","nonpt","SOx",0.0144943,"ton/yr"
"2303","nonpt","VOC",7.34365,"ton/yr"
"2303","nonpt","NH3",0.460393,"ton/yr"
"2303","np_oilgas","NOx",0.00000261964,"ton/yr"
"2303","np_oilgas","SOx",0.0000516188,"ton/yr"
"2303","np_oilgas","VOC",0.140393,"ton/yr"
"2303","onroad","PM25",0.206553,"ton/yr"
"2303","onroad","NOx",5.1097,"ton/yr"
"2303","onroad","SOx",0.0281195,"ton/yr"
"2303","onroad","VOC",1.93464,"ton/yr"
"2303","onroad","NH3",0.20526,"ton/yr"
"2303","rwc","PM25",1.29429,"ton/yr"
"2303","rwc","NOx",0.100988,"ton/yr"
"2303","rwc","SOx",0.0155371,"ton/yr"
"2303","rwc","VOC",0.54731,"ton/yr"
"2303","rwc","NH3",0.0150423,"ton/yr"
"2304","afdust","PM25",0.0547503,"ton/yr"
"2304","nonpt","PM25",0.252198,"ton/yr"
"2304","nonpt","NOx",0.829786,"ton/yr"
"2304","nonpt","SOx",0.0924439,"ton/yr"
"2304","nonpt","VOC",2.35354,"ton/yr"
"2304","nonpt","NH3",0.0815837,"ton/yr"
"2304","np_oilgas","NOx",0.00000161955,"ton/yr"
"2304","np_oilgas","SOx",0.0000302603,"ton/yr"
"2304","np_oilgas","VOC",0.0788208,"ton/yr"
"2304","rwc","PM25",0.633991,"ton/yr"
"2304","rwc","NOx",0.0494673,"ton/yr"
"2304","rwc","SOx",0.00761086,"ton/yr"
"2304","rwc","VOC",0.268093,"ton/yr"
"2304","rwc","NH3",0.00866663,"ton/yr"
"2305","afdust","PM25",2.92477,"ton/yr"
"2305","nonpt","PM25",3.86788,"ton/yr"
"2305","nonpt","NOx",20.5624,"ton/yr"
"2305","nonpt","SOx",0.155097,"ton/yr"
"2305","nonpt","VOC",50.9282,"ton/yr"
"2305","nonpt","NH3",1.1892,"ton/yr"
"2305","np_oilgas","NOx",0.0000142152,"ton/yr"
"2305","np_oilgas","SOx",0.000265603,"ton/yr"
"2305","np_oilgas","VOC",0.69183,"ton/yr"
"2305","onroad","PM25",4.16088,"ton/yr"
"2305","onroad","NOx",91.4684,"ton/yr"
"2305","onroad","SOx",0.646858,"ton/yr"
"2305","onroad","VOC",48.0738,"ton/yr"
"2305","onroad","NH3",5.25704,"ton/yr"
"2305","rail","PM25",0.0608454,"ton/yr"
"2305","rail","NOx",3.05451,"ton/yr"
"2305","rail","SOx",0.00220084,"ton/yr"
"2305","rail","VOC",0.704559,"ton/yr"
"2305","rail","NH3",0.000835606,"ton/yr"
"2305","rwc","PM25",0.592892,"ton/yr"
"2305","rwc","NOx",0.0462606,"ton/yr"
"2305","rwc","SOx",0.00711748,"ton/yr"
"2305","rwc","VOC",0.250713,"ton/yr"
"2305","rwc","NH3",0.00810481,"ton/yr"
"2306","afdust","PM25",0.109575,"ton/yr"
"2306","nonpt","PM25",0.0488456,"ton/yr"
"2306","nonpt","NOx",0.236908,"ton/yr"
"2306","nonpt","SOx",0.0030483,"ton/yr"
"2306","nonpt","VOC",3.87044,"ton/yr"
"2306","nonpt","NH3",0.125142,"ton/yr"
"2306","np_oilgas","NOx",0.0000000676969,"ton/yr"
"2306","np_oilgas","SOx",0.00000126488,"ton/yr"
"2306","np_oilgas","VOC",0.0032947,"ton/yr"
"2306","onroad","PM25",0.0534332,"ton/yr"
"2306","onroad","NOx",1.61597,"ton/yr"
"2306","onroad","SOx",0.00640221,"ton/yr"
"2306","onroad","VOC",0.400266,"ton/yr"
"2306","onroad","NH3",0.0408693,"ton/yr"
"2307","afdust","PM25",2.78386,"ton/yr"
"2307","nonpt","PM25",2.34858,"ton/yr"
"2307","nonpt","NOx",4.15365,"ton/yr"
"2307","nonpt","SOx",0.280647,"ton/yr"
"2307","nonpt","VOC",24.8142,"ton/yr"
"2307","nonpt","NH3",2.33899,"ton/yr"
"2307","np_oilgas","NOx",0.000000235253,"ton/yr"
"2307","np_oilgas","SOx",0.0000106932,"ton/yr"
"2307","np_oilgas","VOC",0.00483513,"ton/yr"
"2307","onroad","PM25",4.86467,"ton/yr"
"2307","onroad","NOx",162.615,"ton/yr"
"2307","onroad","SOx",0.610423,"ton/yr"
"2307","onroad","VOC",37.0137,"ton/yr"
"2307","onroad","NH3",3.7807,"ton/yr"
"2307","rail","PM25",0.00864561,"ton/yr"
"2307","rail","NOx",0.415283,"ton/yr"
"2307","rail","SOx",0.000540201,"ton/yr"
"2307","rail","VOC",0.0486821,"ton/yr"
"2307","rail","NH3",0.000068911,"ton/yr"
"2307","rwc","PM25",2.04991,"ton/yr"
"2307","rwc","NOx",0.179501,"ton/yr"
"2307","rwc","SOx",0.0319947,"ton/yr"
"2307","rwc","VOC",1.07209,"ton/yr"
"2307","rwc","NH3",0.0326392,"ton/yr"
"2308","afdust","PM25",1.45312,"ton/yr"
"2308","nonpt","PM25",0.612158,"ton/yr"
"2308","nonpt","NOx",1.08644,"ton/yr"
"2308","nonpt","SOx",0.0120058,"ton/yr"
"2308","nonpt","VOC",11.8782,"ton/yr"
"2308","nonpt","NH3",1.0238,"ton/yr"
"2308","np_oilgas","VOC",0.00669573,"ton/yr"
"2308","onroad","PM25",1.60668,"ton/yr"
"2308","onroad","NOx",33.8752,"ton/yr"
"2308","onroad","SOx",0.268682,"ton/yr"
"2308","onroad","VOC",22.9487,"ton/yr"
"2308","onroad","NH3",2.24455,"ton/yr"
"2308","rwc","PM25",0.437014,"ton/yr"
"2308","rwc","NOx",0.0340978,"ton/yr"
"2308","rwc","SOx",0.00524389,"ton/yr"
"2308","rwc","VOC",0.184797,"ton/yr"
"2308","rwc","NH3",0.00541225,"ton/yr"
"2309","afdust","PM25",0.58501,"ton/yr"
"2309","nonpt","PM25",0.989949,"ton/yr"
"2309","nonpt","NOx",2.05313,"ton/yr"
"2309","nonpt","SOx",0.0203956,"ton/yr"
"2309","nonpt","VOC",12.7911,"ton/yr"
"2309","nonpt","NH3",1.26652,"ton/yr"
"2309","np_oilgas","NOx",0.00000457273,"ton/yr"
"2309","np_oilgas","SOx",0.0000901036,"ton/yr"
"2309","np_oilgas","VOC",0.245065,"ton/yr"
"2309","onroad","PM25",0.84287,"ton/yr"
"2309","onroad","NOx",12.5021,"ton/yr"
"2309","onroad","SOx",0.156125,"ton/yr"
"2309","onroad","VOC",12.0903,"ton/yr"
"2309","onroad","NH3",1.37056,"ton/yr"
"2309","rail","PM25",0.012466,"ton/yr"
"2309","rail","NOx",0.648375,"ton/yr"
"2309","rail","SOx",0.000960475,"ton/yr"
"2309","rail","VOC",0.126081,"ton/yr"
"2309","rail","NH3",0.0000870445,"ton/yr"
"2309","rwc","PM25",0.10618,"ton/yr"
"2309","rwc","NOx",0.0082848,"ton/yr"
"2309","rwc","SOx",0.00127462,"ton/yr"
"2309","rwc","VOC",0.0448998,"ton/yr"
"2309","rwc","NH3",0.00123403,"ton/yr"
"2310","afdust","PM25",1.03819,"ton/yr"
"2310","nonpt","PM25",0.974428,"ton/yr"
"2310","nonpt","NOx",1.98999,"ton/yr"
"2310","nonpt","SOx",0.0202686,"ton/yr"
"2310","nonpt","VOC",10.6523,"ton/yr"
"2310","nonpt","NH3",1.19546,"ton/yr"
"2310","np_oilgas","NOx",0.00000358758,"ton/yr"
"2310","np_oilgas","SOx",0.0000706915,"ton/yr"
"2310","np_oilgas","VOC",0.192268,"ton/yr"
"2310","onroad","PM25",0.858733,"ton/yr"
"2310","onroad","NOx",21.0792,"ton/yr"
"2310","onroad","SOx",0.116648,"ton/yr"
"2310","onroad","VOC",8.05654,"ton/yr"
"2310","onroad","NH3",0.854928,"ton/yr"
"2310","rail","PM25",0.0111225,"ton/yr"
"2310","rail","NOx",0.578496,"ton/yr"
"2310","rail","SOx",0.000856959,"ton/yr"
"2310","rail","VOC",0.112493,"ton/yr"
"2310","rail","NH3",0.0000776632,"ton/yr"
"2310","rwc","PM25",0.338604,"ton/yr"
"2310","rwc","NOx",0.0264199,"ton/yr"
"2310","rwc","SOx",0.00406471,"ton/yr"
"2310","rwc","VOC",0.143184,"ton/yr"
"2310","rwc","NH3",0.00393527,"ton/yr"
"2311","afdust","PM25",0.651598,"ton/yr"
"2311","nonpt","PM25",1.0648,"ton/yr"
"2311","nonpt","NOx",2.67479,"ton/yr"
"2311","nonpt","SOx",0.025605,"ton/yr"
"2311","nonpt","VOC",14.35,"ton/yr"
"2311","nonpt","NH3",1.62267,"ton/yr"
"2311","np_oilgas","NOx",0.000000945948,"ton/yr"
"2311","np_oilgas","SOx",0.0000186395,"ton/yr"
"2311","np_oilgas","VOC",0.0506959,"ton/yr"
"2311","onroad","PM25",0.690467,"ton/yr"
"2311","onroad","NOx",16.8922,"ton/yr"
"2311","onroad","SOx",0.0937126,"ton/yr"
"2311","onroad","VOC",6.48315,"ton/yr"
"2311","onroad","NH3",0.688034,"ton/yr"
"2311","rwc","PM25",0.0572501,"ton/yr"
"2311","rwc","NOx",0.004467,"ton/yr"
"2311","rwc","SOx",0.00068725,"ton/yr"
"2311","rwc","VOC",0.024209,"ton/yr"
"2311","rwc","NH3",0.000665364,"ton/yr"
"2312","afdust","PM25",0.642637,"ton/yr"
"2312","nonpt","PM25",1.00434,"ton/yr"
"2312","nonpt","NOx",2.46803,"ton/yr"
"2312","nonpt","SOx",0.0274946,"ton/yr"
"2312","nonpt","VOC",11.8455,"ton/yr"
"2312","nonpt","NH3",1.37292,"ton/yr"
"2312","np_oilgas","NOx",0.000000494046,"ton/yr"
"2312","np_oilgas","SOx",0.00000973495,"ton/yr"
"2312","np_oilgas","VOC",0.0264773,"ton/yr"
"2312","onroad","PM25",0.587387,"ton/yr"
"2312","onroad","NOx",14.3787,"ton/yr"
"2312","onroad","SOx",0.0797338,"ton/yr"
"2312","onroad","VOC",5.5145,"ton/yr"
"2312","onroad","NH3",0.585224,"ton/yr"
"2312","rwc","PM25",0.737265,"ton/yr"
"2312","rwc","NOx",0.0575258,"ton/yr"
"2312","rwc","SOx",0.00885037,"ton/yr"
"2312","rwc","VOC",0.311763,"ton/yr"
"2312","rwc","NH3",0.00856853,"ton/yr"
"2313","afdust","PM25",0.840383,"ton/yr"
"2313","nonpt","PM25",0.969028,"ton/yr"
"2313","nonpt","NOx",2.05357,"ton/yr"
"2313","nonpt","SOx",0.0964336,"ton/yr"
"2313","nonpt","VOC",12.5969,"ton/yr"
"2313","nonpt","NH3",1.1157,"ton/yr"
"2313","np_oilgas","NOx",0.000000512361,"ton/yr"
"2313","np_oilgas","SOx",0.0000100958,"ton/yr"
"2313","np_oilgas","VOC",0.0274588,"ton/yr"
"2313","onroad","PM25",1.27829,"ton/yr"
"2313","onroad","NOx",21.461,"ton/yr"
"2313","onroad","SOx",0.223891,"ton/yr"
"2313","onroad","VOC",17.0476,"ton/yr"
"2313","onroad","NH3",1.91485,"ton/yr"
"2313","rwc","PM25",0.868552,"ton/yr"
"2313","rwc","NOx",0.0677697,"ton/yr"
"2313","rwc","SOx",0.0104264,"ton/yr"
"2313","rwc","VOC",0.36728,"ton/yr"
"2313","rwc","NH3",0.0100944,"ton/yr"
"2314","afdust","PM25",0.754584,"ton/yr"
"2314","nonpt","PM25",0.914475,"ton/yr"
"2314","nonpt","NOx",1.94651,"ton/yr"
"2314","nonpt","SOx",0.175404,"ton/yr"
"2314","nonpt","VOC",10.4881,"ton/yr"
"2314","nonpt","NH3",1.08618,"ton/yr"
"2314","np_oilgas","NOx",0.000000522738,"ton/yr"
"2314","np_oilgas","SOx",0.0000103003,"ton/yr"
"2314","np_oilgas","VOC",0.0280149,"ton/yr"
"2314","onroad","PM25",1.04156,"ton/yr"
"2314","onroad","NOx",25.1923,"ton/yr"
"2314","onroad","SOx",0.142619,"ton/yr"
"2314","onroad","VOC",9.91359,"ton/yr"
"2314","onroad","NH3",1.05487,"ton/yr"
"2314","rwc","PM25",0.656597,"ton/yr"
"2314","rwc","NOx",0.0512316,"ton/yr"
"2314","rwc","SOx",0.007882,"ton/yr"
"2314","rwc","VOC",0.277651,"ton/yr"
"2314","rwc","NH3",0.007631,"ton/yr"
"2315","afdust","PM25",1.17705,"ton/yr"
"2315","nonpt","PM25",0.622644,"ton/yr"
"2315","nonpt","NOx",1.45576,"ton/yr"
"2315","nonpt","SOx",0.0292857,"ton/yr"
"2315","nonpt","VOC",8.95768,"ton/yr"
"2315","nonpt","NH3",0.764262,"ton/yr"
"2315","np_oilgas","NOx",0.000000346306,"ton/yr"
"2315","np_oilgas","SOx",0.0000068238,"ton/yr"
"2315","np_oilgas","VOC",0.0185595,"ton/yr"
"2315","onroad","PM25",1.58487,"ton/yr"
"2315","onroad","NOx",38.7637,"ton/yr"
"2315","onroad","SOx",0.21509,"ton/yr"
"2315","onroad","VOC",14.882,"ton/yr"
"2315","onroad","NH3",1.57939,"ton/yr"
"2315","rwc","PM25",0.704589,"ton/yr"
"2315","rwc","NOx",0.0549763,"ton/yr"
"2315","rwc","SOx",0.00845812,"ton/yr"
"2315","rwc","VOC",0.297946,"ton/yr"
"2315","rwc","NH3",0.00818877,"ton/yr"
"2316","afdust","PM25",0.804338,"ton/yr"
"2316","nonpt","PM25",1.02417,"ton/yr"
"2316","nonpt","NOx",2.55374,"ton/yr"
"2316","nonpt","SOx",0.0262627,"ton/yr"
"2316","nonpt","VOC",12.1552,"ton/yr"
"2316","nonpt","NH3",1.54904,"ton/yr"
"2316","np_oilgas","NOx",0.000000228897,"ton/yr"
"2316","np_oilgas","SOx",0.00000451031,"ton/yr"
"2316","np_oilgas","VOC",0.0122672,"ton/yr"
"2316","onroad","PM25",1.0182,"ton/yr"
"2316","onroad","NOx",24.8964,"ton/yr"
"2316","onroad","SOx",0.138174,"ton/yr"
"2316","onroad","VOC",9.56166,"ton/yr"
"2316","onroad","NH3",1.01476,"ton/yr"
"2317","afdust","PM25",0.840769,"ton/yr"
"2317","nonpt","PM25",0.882782,"ton/yr"
"2317","nonpt","NOx",2.07918,"ton/yr"
"2317","nonpt","SOx",0.025505,"ton/yr"
"2317","nonpt","VOC",10.0123,"ton/yr"
"2317","nonpt","NH3",1.13383,"ton/yr"
"2317","np_oilgas","NOx",0.00000051541,"ton/yr"
"2317","np_oilgas","SOx",0.0000101559,"ton/yr"
"2317","np_oilgas","VOC",0.0276222,"ton/yr"
"2317","onroad","PM25",0.8468,"ton/yr"
"2317","onroad","NOx",20.737,"ton/yr"
"2317","onroad","SOx",0.114959,"ton/yr"
"2317","onroad","VOC",7.94917,"ton/yr"
"2317","onroad","NH3",0.843593,"ton/yr"
"2317","rwc","PM25",0.661975,"ton/yr"
"2317","rwc","NOx",0.0516512,"ton/yr"
"2317","rwc","SOx",0.00794657,"ton/yr"
"2317","rwc","VOC",0.279926,"ton/yr"
"2317","rwc","NH3",0.00769351,"ton/yr"
"2318","afdust","PM25",0.750639,"ton/yr"
"2318","nonpt","PM25",0.735887,"ton/yr"
"2318","nonpt","NOx",1.61901,"ton/yr"
"2318","nonpt","SOx",0.0186888,"ton/yr"
"2318","nonpt","VOC",8.5214,"ton/yr"
"2318","nonpt","NH3",0.860767,"ton/yr"
"2318","np_oilgas","NOx",0.000000203455,"ton/yr"
"2318","np_oilgas","SOx",0.00000400899,"ton/yr"
"2318","np_oilgas","VOC",0.0109037,"ton/yr"
"2318","onroad","PM25",0.747035,"ton/yr"
"2318","onroad","NOx",18.2907,"ton/yr"
"2318","onroad","SOx",0.10141,"ton/yr"
"2318","onroad","VOC",7.01294,"ton/yr"
"2318","onroad","NH3",0.744241,"ton/yr"
"2318","rwc","PM25",0.848273,"ton/yr"
"2318","rwc","NOx",0.0661873,"ton/yr"
"2318","rwc","SOx",0.010183,"ton/yr"
"2318","rwc","VOC",0.358705,"ton/yr"
"2318","rwc","NH3",0.00985867,"ton/yr"
"2319","afdust","PM25",0.82346,"ton/yr"
"2319","nonpt","PM25",0.94088,"ton/yr"
"2319","nonpt","NOx",1.88945,"ton/yr"
"2319","nonpt","SOx",0.0224695,"ton/yr"
"2319","nonpt","VOC",10.0151,"ton/yr"
"2319","nonpt","NH3",1.00817,"ton/yr"
"2319","np_oilgas","NOx",0.000000844546,"ton/yr"
"2319","np_oilgas","SOx",0.0000166414,"ton/yr"
"2319","np_oilgas","VOC",0.0452615,"ton/yr"
"2319","onroad","PM25",0.89237,"ton/yr"
"2319","onroad","NOx",21.8322,"ton/yr"
"2319","onroad","SOx",0.121116,"ton/yr"
"2319","onroad","VOC",8.37888,"ton/yr"
"2319","onroad","NH3",0.88922,"ton/yr"
"2319","rail","PM25",0.0108158,"ton/yr"
"2319","rail","NOx",0.562548,"ton/yr"
"2319","rail","SOx",0.000833335,"ton/yr"
"2319","rail","VOC",0.109392,"ton/yr"
"2319","rail","NH3",0.0000755222,"ton/yr"
"2319","rwc","PM25",1.06701,"ton/yr"
"2319","rwc","NOx",0.0832546,"ton/yr"
"2319","rwc","SOx",0.0128088,"ton/yr"
"2319","rwc","VOC",0.451201,"ton/yr"
"2319","rwc","NH3",0.0124009,"ton/yr"
"2320","afdust","PM25",1.13199,"ton/yr"
"2320","nonpt","PM25",0.898341,"ton/yr"
"2320","nonpt","NOx",1.4076,"ton/yr"
"2320","nonpt","SOx",0.0156302,"ton/yr"
"2320","nonpt","VOC",10.1843,"ton/yr"
"2320","nonpt","NH3",0.8218,"ton/yr"
