isrm,PrimaryPM25,NO3,NH4,SO4,SOA,TotalPM25,Total,White,Black,Native_American,Asian,Pacific_Islander,Other,Multiple,Hispanic,White non hispanic,geometry,Area,DeathsK,DeathsK_White,DeathsK_Asian,DeathsK_Black,DeathsK_Hispanic,Pop_density,DeathsK_per,DeathsK_area,TotalPM_area,Black_per,Asian_per,Hispanic_per
2821,3.429390503,0.543397312,0.540888589,0.055006043,0.729176299,5.297858746,4376,0.214122486,141,34,2645,21,408,190,975,-38,"POLYGON ((-121.8411931 37.37193328000001, -121.8442638 37.38063645, -121.8552161 37.37819552000001, -121.8521441 37.36949265000003, -121.8411931 37.37193328000001))",1.000001853,1.28026216,0.274132917,0.773833047,0.041251592,0.285250367,4375.991893,0.000292564,1.280259788,5.297848931,0.032221207,0.604433272,0.222806216
2822,3.352010138,0.526762501,0.524170582,0.054996985,0.701501714,5.159441918,3652,0.235487404,106,2,2244,13,254,173,568,292,"POLYGON ((-121.8442638 37.38063645, -121.8473354 37.38933957999997, -121.8582888 37.38689833999999, -121.8552161 37.37819552000001, -121.8442638 37.38063645))",1.000001753,1.040108609,0.244932476,0.63910288,0.030189352,0.161769356,3651.9936,0.000284805,1.040106786,5.159432876,0.029025192,0.614457831,0.155531216
2823,2.830178867,0.428271856,0.420869326,0.053660339,0.583298305,4.316278693,6360,0.256918239,166,56,3787,38,368,311,1154,480,"POLYGON ((-121.8534807 37.4067457, -121.8565544 37.41544869999999, -121.8675115 37.41300655000001, -121.8644365 37.40430386000001, -121.8534807 37.4067457))",0.999997071,1.511610956,0.388360425,0.900074008,0.039453997,0.274276579,6360.018629,0.000237675,1.511615383,4.316291336,0.026100629,0.595440252,0.181446541
2824,2.641166789,0.400997971,0.387482395,0.053646588,0.530723112,4.014016855,3842,0.21941697,64,8,2519,17,188,203,463,380,"POLYGON ((-121.8565544 37.41544869999999, -121.8596289 37.42415164999998, -121.8705872 37.42170919, -121.8675115 37.41300655000001, -121.8565544 37.41544869999999))",0.99999962,0.848449489,0.186164216,0.556284295,0.014133464,0.102246776,3842.001461,0.000220835,0.848449811,4.014018382,0.016657991,0.6556481,0.120510151
2825,2.564844133,0.40199688,0.470595832,0.055174718,0.635482663,4.128094225,3340,0.273952096,63,9,1951,22,216,164,451,464,"POLYGON ((-121.8596289 37.42415164999998, -121.8627041 37.43285454999997, -121.8736637 37.43041179, -121.8705872 37.42170919, -121.8596289 37.42415164999998))",1.000002548,0.758805413,0.207876333,0.443242324,0.014312797,0.102461449,3339.99149,0.000227187,0.75880348,4.128083707,0.018862275,0.584131737,0.13502994
2826,2.499469261,0.393136936,0.453136769,0.055173556,0.616475377,4.017391899,2811,0.283173248,53,22,1520,16,266,138,542,254,"POLYGON ((-121.8627041 37.43285454999997, -121.8657801 37.44155740999999, -121.8767409 37.43911435000001, -121.8736637 37.43041179, -121.8627041 37.43285454999997))",1.000005855,0.621296307,0.175934493,0.335955314,0.011714231,0.119794592,2810.983541,0.000221023,0.621292669,4.017368377,0.0188545,0.540732835,0.192813945
2827,2.278953439,0.361802678,0.403708482,0.055196561,0.569534555,3.669195716,1344,0.175595238,19,5,794,10,233,47,358,-122,"POLYGON ((-121.8657801 37.44155740999999, -121.8688568 37.45026022999998, -121.8798188 37.44781686, -121.8767409 37.43911435000001, -121.8657801 37.44155740999999))",1.00000336,0.27103268,0.047592048,0.160119009,0.003831563,0.072194717,1343.995484,0.000201661,0.271031769,3.669183386,0.014136905,0.59077381,0.266369048
2828,2.212734468,0.358953327,0.395484751,0.055194832,0.56120382,3.583571198,657,0.252663623,0,7,460,1,6,17,24,142,"POLYGON ((-121.8688568 37.45026022999998, -121.8719343 37.458963, -121.8828975 37.45651932999999, -121.8798188 37.44781686, -121.8688568 37.45026022999998))",1.000003237,0.129367206,0.032686387,0.090576735,0,0.004725743,656.9978733,0.000196906,0.129366787,3.583559598,0,0.700152207,0.03652968
2829,3.200280147,0.695408049,0.508781816,0.119718675,0.634461407,5.158650094,4943,0.731741857,128,16,834,21,99,228,402,3215,"POLYGON ((-122.039227 37.92883888999998, -122.0423457 37.93753881999999, -122.0533763 37.93507833000001, -122.0502563 37.92637871000002, -122.039227 37.92883888999998))",1.000002238,1.40757281,1.029979942,0.237490537,0.036449387,0.114473856,4942.988936,0.000284761,1.407569659,5.158638548,0.025895205,0.168723447,0.081327129
2830,3.033652364,0.659581067,0.489959137,0.119447886,0.601075372,4.903715825,2452,0.653344209,116,12,342,21,132,227,383,1219,"POLYGON ((-122.0423457 37.93753881999999, -122.0454652 37.94623868000001, -122.056497 37.94377788999999, -122.0533763 37.93507833000001, -122.0423457 37.93753881999999))",1.000002835,0.663232508,0.433319118,0.092506329,0.031376416,0.103596269,2451.993049,0.000270486,0.663230628,4.903701925,0.04730832,0.139477977,0.156199021
2831,3.427890401,0.558163313,0.566812915,0.142844753,0.516675215,5.212386597,3195,0.625039124,103,15,279,38,597,166,1468,529,"POLYGON ((-122.0454652 37.94623868000001, -122.0485854 37.95493849000001, -122.0596184 37.95247738999998, -122.056497 37.94377788999999, -122.0454652 37.94623868000001))",0.999999108,0.919432824,0.574681486,0.0802885,0.029640557,0.422449886,3195.002848,0.000287772,0.919433643,5.212391244,0.032237872,0.087323944,0.459467919
2832,3.495745746,0.561821573,0.567522538,0.142754318,0.526648083,5.294492259,5570,0.746319569,146,42,631,18,266,310,898,3259,"POLYGON ((-122.0485854 37.95493849000001, -122.0517064 37.96363823999999, -122.0627406 37.96117683000001, -122.0596184 37.95247738999998, -122.0485854 37.95493849000001))",0.999997372,1.628532585,1.215405737,0.184489059,0.042686851,0.262553368,5570.014637,0.000292376,1.628536864,5.294506171,0.026211849,0.113285458,0.161220826
2833,3.947189714,0.594527268,0.575641143,0.154757102,0.551549255,5.823664482,2003,0.702945582,33,5,336,1,81,139,278,1130,"POLYGON ((-122.0517064 37.96363823999999, -122.0548281 37.97233792, -122.0658636 37.96987621000002, -122.0627406 37.96117683000001, -122.0517064 37.96363823999999))",0.999997959,0.645159962,0.453512345,0.108224537,0.010629196,0.08954292,2003.004088,0.000322097,0.645161279,5.823676368,0.016475287,0.167748377,0.138791812
2834,3.931765158,0.592976688,0.573930112,0.154751832,0.549122932,5.802546722,11636,0.678755586,312,61,2170,31,528,636,1660,6238,"POLYGON ((-122.0548281 37.97233792, -122.0579506 37.98103755, -122.0689873 37.97857553999999, -122.0658636 37.96987621000002, -122.0548281 37.97233792))",0.999999988,3.734097042,2.534539227,0.696372515,0.100123606,0.532708928,11636.00014,0.000320909,3.734097088,5.802546792,0.026813338,0.186490203,0.142660708
2839,3.02785005,0.46354566,0.453013635,0.053718735,0.617496251,4.615624331,,,,,,,,,,,"POLYGON ((-121.8363812 37.39177976000001, -121.842524 37.40918649999999, -121.8644365 37.40430386000001, -121.8582888 37.38689833999999, -121.8363812 37.39177976000001))",3.999998454,,,,,,,,,1.153906529,,,
2840,1.442141371,0.250804301,0.236997951,0.045268656,0.350386508,2.325598787,1,0,0,1,0,0,0,0,0,0,"POLYGON ((-121.8732828 37.49621747999998, -121.8794434 37.51362312, -121.9013852 37.50873315, -121.8952196 37.49132873000001, -121.8732828 37.49621747999998))",4.000000549,0.000127316,0,0,0,0,0.249999966,0.000127316,3.18E-05,0.581399617,0,0,0
2841,1.284120936,0.228539209,0.215939518,0.044527548,0.299922889,2.0730501,225,0.862222222,1,2,24,0,2,2,40,154,"POLYGON ((-121.8794434 37.51362312, -121.8856071 37.53102858, -121.9075537 37.52613739, -121.9013852 37.50873315, -121.8794434 37.51362312))",4.000006746,0.025516353,0.022000767,0.002721744,0.000113406,0.004536241,56.24990514,0.000113406,0.006379078,0.518261651,0.004444444,0.106666667,0.177777778
2842,2.383165865,0.578199765,0.418600025,0.117425842,0.504750487,4.002141984,3929,0.848816493,34,3,398,9,33,117,209,3126,"POLYGON ((-122.009508 37.87909544000004, -122.0157346 37.89649652999999, -122.0377842 37.89157966999999, -122.0315526 37.87417979999998, -122.009508 37.87909544000004))",4.000002486,0.865065271,0.734281669,0.087629417,0.00748593,0.046016452,982.2493895,0.000220174,0.216266183,1.000534874,0.008653601,0.10129804,0.053194197
2843,2.573005084,0.619661364,0.439357266,0.117902242,0.54274417,4.292670126,5970,0.798994975,39,14,765,12,85,285,357,4413,"POLYGON ((-122.0157346 37.89649652999999, -122.0219643 37.91389739, -122.0440187 37.90897931000001, -122.0377842 37.89157966999999, -122.0157346 37.89649652999999))",3.999996925,1.411059371,1.127429347,0.180814141,0.009217976,0.084379932,1492.501147,0.000236358,0.352765114,1.073168357,0.006532663,0.128140704,0.059798995
2844,2.958653354,0.661873042,0.477933863,0.120132856,0.59120047,4.809793585,1324,0.777945619,11,0,219,1,16,47,77,953,"POLYGON ((-122.0219643 37.91389739, -122.0281969 37.93129802000001, -122.0502563 37.92637871000002, -122.0440187 37.90897931000001, -122.0219643 37.91389739))",3.999990552,0.351168109,0.273189692,0.058085964,0.00291756,0.020422919,331.0007819,0.000265233,0.087792235,1.202451237,0.008308157,0.165407855,0.0581571
2849,2.198831835,0.321187746,0.401066718,0.061872742,0.433911698,3.416870739,1587,0.570888469,56,30,213,4,223,155,596,310,"POLYGON ((-121.7751152 37.21770309000001, -121.7781715 37.22640730999998, -121.7891026 37.22397291000001, -121.7860451 37.21526899, -121.7751152 37.21770309000001))",0.999999755,0.297808182,0.170015257,0.039970474,0.010508669,0.111842266,1587.000388,0.000187655,0.297808255,3.416871575,0.035286704,0.134215501,0.375551355
2850,2.198831835,0.321187746,0.401066718,0.061872742,0.433911698,3.416870739,2276,0.607205624,84,13,415,6,221,155,639,743,"POLYGON ((-121.7781715 37.22640730999998, -121.7812285 37.23511149, -121.7921609 37.23267679000001, -121.7891026 37.22397291000001, -121.7781715 37.22640730999998))",1.000003132,0.427102345,0.259338946,0.077876746,0.015763004,0.119911423,2275.992872,0.000187655,0.427101008,3.416860038,0.036906854,0.182337434,0.280755712
2851,2.58803721,0.366269806,0.453799561,0.061637239,0.524969319,3.994713135,638,0.611285266,37,5,95,0,79,32,194,196,"POLYGON ((-121.7812285 37.23511149, -121.7842863 37.24381562999999, -121.7952198 37.24138063000001, -121.7921609 37.23267679000001, -121.7812285 37.23511149))",1.000001077,0.140207484,0.085706769,0.02087729,0.008131155,0.042633624,637.9993131,0.000219761,0.140207333,3.994708834,0.05799373,0.148902821,0.304075235
2852,2.570507394,0.363599761,0.450274914,0.061634446,0.521134953,3.967151467,985,0.305583756,43,14,381,9,194,43,324,-23,"POLYGON ((-121.7842863 37.24381562999999, -121.7873448 37.25251973999998, -121.7982796 37.25008443000003, -121.7952198 37.24138063000001, -121.7842863 37.24381562999999))",1.000002073,0.2149537,0.065686359,0.083144528,0.009383766,0.070705582,984.9979577,0.000218227,0.214953254,3.967143242,0.043654822,0.38680203,0.32893401
2853,2.833703381,0.403044539,0.4823412,0.055348045,0.592342045,4.36677921,1467,0.367416496,65,24,563,10,186,80,490,49,"POLYGON ((-121.7873448 37.25251973999998, -121.7904041 37.26122379999998, -121.80134 37.25878817999997, -121.7982796 37.25008443000003, -121.7873448 37.25251973999998))",0.999999245,0.352800305,0.129624652,0.135396436,0.015631915,0.117840593,1467.001107,0.000240491,0.352800571,4.366782506,0.044308112,0.383776414,0.334014997
2854,2.75522922,0.394813512,0.474954436,0.055341967,0.581205404,4.261544538,5712,0.333508403,291,89,1532,30,1581,284,2850,-945,"POLYGON ((-121.7904041 37.26122379999998, -121.793464 37.26992781999999, -121.8044012 37.2674919, -121.80134 37.25878817999997, -121.7904041 37.26122379999998))",0.999997864,1.34016763,0.446957167,0.359442719,0.068275347,0.668676076,5712.012203,0.000234623,1.340170494,4.261553643,0.050945378,0.268207283,0.49894958
2855,2.82339947,0.403716335,0.485712339,0.055255609,0.601946395,4.370030148,1633,0.336191059,74,31,559,23,326,71,606,-57,"POLYGON ((-121.793464 37.26992781999999, -121.7965248 37.27863180000001, -121.8074631 37.27619558000001, -121.8044012 37.2674919, -121.793464 37.26992781999999))",0.99999817,0.39301792,0.132129111,0.134535834,0.017809753,0.145847434,1633.002988,0.000240672,0.393018639,4.370038144,0.04531537,0.342314758,0.371096142
2856,2.766744149,0.398198016,0.477132957,0.055250915,0.590138717,4.287464754,1503,0.259481038,34,1,942,1,48,87,129,261,"POLYGON ((-121.7965248 37.27863180000001, -121.7995862 37.28733574000001, -121.8105258 37.28489920999999, -121.8074631 37.27619558000001, -121.7965248 37.27863180000001))",0.999995718,0.354810423,0.092066577,0.222376194,0.008026317,0.030452791,1503.006436,0.000236068,0.354811943,4.287483114,0.022621424,0.626746507,0.085828343
2857,3.054501061,0.439899901,0.514004098,0.053642389,0.659254073,4.721301522,2461,0.158472166,70,16,1776,26,128,55,264,126,"POLYGON ((-121.7995862 37.28733574000001, -121.8026484 37.29603964, -121.8135892 37.29360281000002, -121.8105258 37.28489920999999, -121.7995862 37.28733574000001))",0.999999752,0.640562498,0.101511326,0.462266963,0.018219982,0.068715359,2461.00061,0.000260285,0.640562657,4.721302692,0.028443722,0.721657863,0.107273466
2858,3.177813723,0.458902391,0.541094979,0.053641838,0.698811299,4.930264231,5529,0.167842286,190,30,3389,20,755,217,1361,-433,"POLYGON ((-121.8026484 37.29603964, -121.8057113 37.30474349999999, -121.8166533 37.30230635999997, -121.8135892 37.29360281000002, -121.8026484 37.29603964))",0.999997294,1.503732485,0.252389898,0.921712677,0.051674656,0.370153719,5529.014964,0.000271972,1.503736555,4.930277574,0.034364261,0.612949901,0.246156629
2859,3.29176647,0.478020332,0.559138583,0.053641827,0.72786631,5.110433521,2904,0.209710744,118,12,1573,0,481,111,877,-268,"POLYGON ((-121.8057113 37.30474349999999, -121.808775 37.31344731999999, -121.8197182 37.31100986999999, -121.8166533 37.30230635999997, -121.8057113 37.30474349999999))",0.999997887,0.819100574,0.171774191,0.443679478,0.033283012,0.247366117,2904.006136,0.000282059,0.819102305,5.11044432,0.040633609,0.541666667,0.301997245
2860,3.353302317,0.480228865,0.560974779,0.053639798,0.732676575,5.180822335,5450,0.238348624,101,81,1990,16,1709,254,3108,-1809,"POLYGON ((-121.808775 37.31344731999999, -121.8118394 37.32215109000001, -121.8227838 37.31971334, -121.8197182 37.31100986999999, -121.808775 37.31344731999999))",0.999995423,1.55871812,0.371518319,0.569146616,0.028886336,0.888898334,5450.024945,0.000286003,1.558725255,5.180846049,0.01853211,0.365137615,0.570275229
2861,3.843539223,0.583015103,0.603968639,0.05491941,0.794558159,5.880000535,2172,0.176335175,45,28,1333,14,318,51,681,-298,"POLYGON ((-121.8118394 37.32215109000001, -121.8149045 37.33085483000001, -121.8258502 37.32841676999999, -121.8227838 37.31971334, -121.8118394 37.32215109000001))",0.999999444,0.706478559,0.12457702,0.433580073,0.014636987,0.221506399,2172.001208,0.000325266,0.706478952,5.880003806,0.020718232,0.613720074,0.313535912
2862,3.910586511,0.58760819,0.610304768,0.05491456,0.803124021,5.96653805,2125,0.362823529,30,31,560,14,642,77,1436,-665,"POLYGON ((-121.8149045 37.33085483000001, -121.8179704 37.33955851999998, -121.8289173 37.33712015999997, -121.8258502 37.32841676999999, -121.8149045 37.33085483000001))",1.000002395,0.701541349,0.254535708,0.184876779,0.009904113,0.474076883,2124.99491,0.000330137,0.701539668,5.966523757,0.014117647,0.263529412,0.675764706
2863,3.829436166,0.589384346,0.613284424,0.054868469,0.804242153,5.891215558,6889,0.302656409,164,120,1521,26,2672,301,4881,-2796,"POLYGON ((-121.8179704 37.33955851999998, -121.821037 37.34826217000001, -121.8319851 37.34582349999998, -121.8289173 37.33712015999997, -121.8179704 37.33955851999998))",0.999999922,2.245107648,0.679496218,0.495690047,0.053447185,1.590705535,6889.000537,0.000325897,2.245107823,5.891216017,0.023806068,0.220786762,0.70852083
2864,3.63020576,0.577398308,0.59678979,0.0548369,0.774928349,5.634159107,6710,0.28390462,186,71,1544,50,2637,317,4627,-2722,"POLYGON ((-121.821037 37.34826217000001, -121.8241044 37.35696577, -121.8350537 37.35452680000001, -121.8319851 37.34582349999998, -121.821037 37.34826217000001))",0.999999819,2.089780277,0.593298275,0.480867474,0.057928336,1.441045207,6710.001215,0.000311443,2.089780655,5.634160127,0.027719821,0.230104322,0.689567809
2865,3.661594382,0.577499443,0.581671152,0.055033108,0.776288482,5.652086566,4335,0.344636678,106,52,1045,27,1431,180,2742,-1248,"POLYGON ((-121.8241044 37.35696577, -121.8271725 37.36566933000002, -121.838123 37.36323006000001, -121.8350537 37.35452680000001, -121.8241044 37.35696577))",0.999997724,1.354471007,0.466800388,0.326510312,0.033119706,0.856738062,4335.009869,0.00031245,1.35447409,5.652099433,0.024452134,0.24106113,0.632525952
2866,3.574208748,0.565725515,0.56197475,0.055022123,0.747635347,5.504566483,4103,0.305873751,65,64,1585,5,945,184,1996,-741,"POLYGON ((-121.8271725 37.36566933000002, -121.8302413 37.37437285000004, -121.8411931 37.37193328000001, -121.838123 37.36323006000001, -121.8271725 37.36566933000002))",1.000001045,1.247983311,0.381725336,0.482099329,0.019770635,0.607110575,4102.995713,0.000304164,1.247982007,5.504560731,0.015842067,0.386302705,0.486473312
2867,3.392537548,0.52780224,0.521880373,0.055015711,0.698835119,5.19607099,4348,0.333946642,155,41,1541,23,963,173,1950,-498,"POLYGON ((-121.8302413 37.37437285000004, -121.8333109 37.38307632999999, -121.8442638 37.38063645, -121.8411931 37.37193328000001, -121.8302413 37.37437285000004))",0.99999856,1.247258249,0.416517704,0.442048059,0.044462978,0.55937295,4348.006261,0.000286858,1.247260045,5.196078472,0.035648574,0.354415823,0.448482061
2868,3.264302313,0.506277992,0.499340134,0.055005778,0.664465293,4.98939151,5821,0.27761553,143,28,3246,39,494,255,1291,325,"POLYGON ((-121.8333109 37.38307632999999, -121.8363812 37.39177976000001, -121.8473354 37.38933957999997, -121.8442638 37.38063645, -121.8333109 37.38307632999999))",0.999998446,1.60241187,0.44485442,0.893562778,0.039365212,0.35538803,5821.009049,0.000275281,1.602414361,4.989399266,0.024566226,0.557636145,0.221783199
2869,2.58045871,0.39480731,0.378532814,0.053672198,0.517897752,3.925368783,5833,0.268643923,180,15,3433,19,351,268,843,724,"POLYGON ((-121.842524 37.40918649999999, -121.8455966 37.4178898, -121.8565544 37.41544869999999, -121.8534807 37.4067457, -121.842524 37.40918649999999))",1.000002482,1.259358224,0.338318933,0.741192659,0.038862417,0.182005655,5832.98552,0.000215902,1.259355098,3.925359039,0.030858906,0.588547917,0.144522544
2870,2.373157199,0.368028011,0.344859212,0.053655239,0.466774954,3.606474615,984,0.395325203,16,8,465,3,72,31,161,228,"POLYGON ((-121.8455966 37.4178898, -121.8486699 37.42659305, -121.8596289 37.42415164999998, -121.8565544 37.41544869999999, -121.8455966 37.4178898))",0.999996258,0.195006842,0.077091119,0.092152624,0.003170843,0.031906607,984.0036825,0.000198178,0.195007572,3.606488112,0.016260163,0.472560976,0.163617886
2871,2.312823571,0.372535637,0.42134955,0.055170296,0.569308103,3.731187157,83,0.518072289,0,3,31,0,2,4,10,33,"POLYGON ((-121.8486699 37.42659305, -121.8517439 37.43529626999999, -121.8627041 37.43285454999997, -121.8596289 37.42415164999998, -121.8486699 37.42659305))",0.999994438,0.017023755,0.008819536,0.00635827,0,0.002051055,83.00046165,0.000205105,0.01702385,3.73120791,0,0.373493976,0.120481928
2872,2.269042671,0.367177579,0.411053368,0.055169416,0.558202819,3.660645854,106,0.58490566,0,1,41,0,2,0,14,48,"POLYGON ((-121.8517439 37.43529626999999, -121.8548186 37.44399943, -121.8657801 37.44155740999999, -121.8627041 37.43285454999997, -121.8517439 37.43529626999999))",0.999996966,0.021325746,0.01247355,0.008248638,0,0.002816608,106.0003216,0.000201186,0.021325811,3.660656961,0,0.386792453,0.132075472
2873,2.112703064,0.345949478,0.375149969,0.055193632,0.528362879,3.417359022,5,0.2,0,0,4,0,0,0,0,1,"POLYGON ((-121.8548186 37.44399943, -121.8578941 37.45270254999997, -121.8688568 37.45026022999998, -121.8657801 37.44155740999999, -121.8548186 37.44399943))",1.000000256,0.000938409,0.000187682,0.000750728,0,0,4.999998719,0.000187682,0.000938409,3.417358147,0,0.8,0
2874,2.10616312,0.347812853,0.37608248,0.055193142,0.532864365,3.41811596,47,0.638297872,1,0,0,0,9,7,16,14,"POLYGON ((-121.8578941 37.45270254999997, -121.8609704 37.46140562999999, -121.8719343 37.458963, -121.8688568 37.45026022999998, -121.8578941 37.45270254999997))",1.000000118,0.008823022,0.005631716,0,0.000187724,0.003003582,46.99999443,0.000187724,0.008823021,3.418115555,0.021276596,0,0.340425532
2875,3.215470684,0.673215144,0.485180337,0.119871373,0.606166388,5.099903925,10044,0.751891677,137,34,1594,31,239,457,879,6673,"POLYGON ((-122.0281969 37.93129802000001, -122.0313144 37.93999825, -122.0423457 37.93753881999999, -122.039227 37.92883888999998, -122.0281969 37.93129802000001))",1.00000107,2.827080563,2.125658344,0.448662527,0.038561334,0.24741177,10043.98926,0.00028147,2.827077538,5.099898469,0.013639984,0.158701712,0.087514934
2876,3.07066786,0.644214018,0.471339445,0.119619318,0.579091192,4.884931833,3448,0.748839907,56,17,395,19,180,199,716,1866,"POLYGON ((-122.0313144 37.93999825, -122.0344326 37.94869841999998, -122.0454652 37.94623868000001, -122.0423457 37.93753881999999, -122.0313144 37.93999825))",1.000001652,0.929013295,0.69568223,0.106426987,0.015088383,0.192915754,3447.994305,0.000269435,0.929011761,4.884923765,0.016241299,0.114559165,0.207656613
2877,3.535229461,0.568394114,0.567820525,0.143259182,0.527192878,5.341896159,6901,0.457035212,364,88,535,57,2224,479,4404,-1250,"POLYGON ((-122.0344326 37.94869841999998, -122.0375516 37.95739852999999, -122.0485854 37.95493849000001, -122.0454652 37.94623868000001, -122.0344326 37.94869841999998))",1.000003295,2.036032464,0.93053853,0.157843409,0.107392525,1.299331542,6900.977264,0.000295034,2.036025756,5.34187856,0.052745979,0.077524996,0.638168381
2878,3.635366041,0.585174543,0.580800427,0.143192679,0.55292286,5.49745655,3664,0.5180131,116,19,383,45,992,211,2121,-223,"POLYGON ((-122.0375516 37.95739852999999, -122.0406713 37.96609858999999, -122.0517064 37.96363823999999, -122.0485854 37.95493849000001, -122.0375516 37.95739852999999))",1.000004934,1.112992827,0.576544865,0.116341772,0.035236672,0.64428433,3663.981923,0.000303764,1.112987336,5.497429427,0.031659389,0.104530568,0.578875546
2879,4.077037328,0.616358496,0.590262293,0.154869133,0.576132001,6.014659251,716,0.569832402,30,2,68,0,157,51,408,0,"POLYGON ((-122.0406713 37.96609858999999, -122.0437918 37.97479858000002, -122.0548281 37.97233792, -122.0517064 37.96363823999999, -122.0406713 37.96609858999999))",1.000005123,0.238318204,0.135801434,0.022633572,0.0099854,0.135801434,715.9963317,0.000332847,0.238316983,6.014628436,0.041899441,0.094972067,0.569832402
2880,4.045661569,0.613684552,0.588708022,0.154851968,0.573023387,5.975929498,111,0.675675676,0,0,9,2,18,7,46,29,"POLYGON ((-122.0437918 37.97479858000002, -122.0469131 37.98349852, -122.0579506 37.98103755, -122.0548281 37.97233792, -122.0437918 37.97479858000002))",1.00000443,0.036703909,0.024799939,0.002975993,0,0.015210629,110.9995083,0.000330666,0.036703746,5.975903026,0,0.081081081,0.414414414
2881,2.065990989,0.295147208,0.395443524,0.061719192,0.41114266,3.229443573,2080,0.621153846,83,20,368,6,188,123,524,768,"POLYGON ((-121.7641846 37.22013613000001, -121.7672397 37.22884065999997, -121.7781715 37.22640730999998, -121.7751152 37.21770309000001, -121.7641846 37.22013613000001))",0.999996754,0.36870945,0.229025293,0.06523321,0.014712925,0.092886419,2080.006753,0.000177264,0.368710647,3.229454057,0.039903846,0.176923077,0.251923077
2882,2.056686668,0.295663783,0.395295271,0.061716301,0.410054374,3.219416397,937,0.483457844,36,12,309,6,65,56,258,195,"POLYGON ((-121.7672397 37.22884065999997, -121.7702955 37.23754515000001, -121.7812285 37.23511149, -121.7781715 37.22640730999998, -121.7672397 37.22884065999997))",0.999994986,0.165575947,0.080048991,0.054602954,0.006361509,0.045590816,937.0046978,0.000176709,0.165576778,3.219432538,0.038420491,0.32977588,0.275346852
2883,2.197720619,0.31194417,0.407784355,0.061626421,0.449640055,3.42871562,1846,0.356988082,76,5,718,1,270,117,591,68,"POLYGON ((-121.7702955 37.23754515000001, -121.773352 37.24624958999999, -121.7842863 37.24381562999999, -121.7812285 37.23511149, -121.7702955 37.23754515000001))",0.999997962,0.347623677,0.12409751,0.135207909,0.014311701,0.111292304,1846.003762,0.000188312,0.347624385,3.428722608,0.041170098,0.388949079,0.320151679
2884,2.085546314,0.298741948,0.393020362,0.06162384,0.426412254,3.265344718,862,0.313225058,42,15,358,0,130,47,238,32,"POLYGON ((-121.773352 37.24624958999999, -121.7764093 37.25495399999999, -121.7873448 37.25251973999998, -121.7842863 37.24381562999999, -121.773352 37.24624958999999))",1.000002383,0.154516586,0.048398467,0.064172782,0.00752865,0.042662352,861.9979458,0.000179254,0.154516218,3.265336937,0.048723898,0.415313225,0.276102088
2885,2.735457096,0.375944637,0.464821,0.053633802,0.58170604,4.211562575,8021,0.215060466,252,54,4120,42,1473,355,2752,-1027,"POLYGON ((-121.7947686 37.30717959, -121.797831 37.31588372, -121.808775 37.31344731999999, -121.8057113 37.30474349999999, -121.7947686 37.30717959))",0.99999848,1.859568435,0.399919655,0.955170422,0.058423045,0.638016748,8021.01219,0.000231837,1.859571261,4.211568975,0.031417529,0.513651664,0.343099364
2886,2.784906954,0.378281366,0.466635275,0.053631602,0.585983537,4.269438734,3259,0.185026082,91,20,1859,7,540,139,981,-378,"POLYGON ((-121.797831 37.31588372, -121.8008942 37.32458779999997, -121.8118394 37.32215109000001, -121.808775 37.31344731999999, -121.797831 37.31588372))",1.000001041,0.766071084,0.141743131,0.436982554,0.021390754,0.230597034,3258.996607,0.000235063,0.766070286,4.26943429,0.027922676,0.570420374,0.301012581
2887,3.204841528,0.466284772,0.508123432,0.055408248,0.641893134,4.876551114,2471,0.088223391,30,20,2044,17,104,38,236,-18,"POLYGON ((-121.8008942 37.32458779999997, -121.8039581 37.33329182999997, -121.8149045 37.33085483000001, -121.8118394 37.32215109000001, -121.8008942 37.32458779999997))",0.999998943,0.664616373,0.05863471,0.549767652,0.008068997,0.063476108,2471.002611,0.000268967,0.664617076,4.876556268,0.012140834,0.827195467,0.095507892
2888,3.238302803,0.469090435,0.510042647,0.055400401,0.645611691,4.918447977,497,0.229376258,8,3,251,0,102,19,186,-72,"POLYGON ((-121.8039581 37.33329182999997, -121.8070228 37.34199583000001, -121.8179704 37.33955851999998, -121.8149045 37.33085483000001, -121.8039581 37.33329182999997))",0.999999215,0.134841398,0.030929415,0.068098975,0.002170485,0.050463783,497.0003903,0.000271311,0.134841503,4.91845184,0.016096579,0.505030181,0.374245473
2889,3.092924638,0.45787736,0.497079765,0.055337536,0.623580345,4.726799644,5434,0.313765182,115,70,1277,18,1959,290,3552,-1847,"POLYGON ((-121.8070228 37.34199583000001, -121.8100882 37.35069978, -121.821037 37.34826217000001, -121.8179704 37.33955851999998, -121.8070228 37.34199583000001))",0.999996728,1.416061043,0.444310651,0.332776951,0.029968167,0.925625474,5434.017781,0.000260593,1.416065677,4.726815111,0.021163047,0.23500184,0.653662127
2890,3.028976157,0.45803703,0.496518392,0.055329112,0.619044293,4.657904985,4982,0.38659173,82,86,591,21,2030,246,3911,-1985,"POLYGON ((-121.8100882 37.35069978, -121.8131543 37.35940368999999, -121.8241044 37.35696577, -121.821037 37.34826217000001, -121.8100882 37.35069978))",0.999999659,1.279092423,0.494486553,0.15173497,0.021052906,1.004120929,4982.001701,0.000256743,1.27909286,4.657906575,0.016459253,0.118627057,0.785026094
